system:index,area,class_id,file,territory,year,.geo
0_0_0,3116639.342187432,3,CERRADO_sentinel_gapfill_temporal_v12,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_1,1336929.5390139488,4,CERRADO_sentinel_gapfill_temporal_v12,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_2,147959.73163429956,11,CERRADO_sentinel_gapfill_temporal_v12,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_3,140969.6633147266,12,CERRADO_sentinel_gapfill_temporal_v12,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_4,199275.8599711779,21,CERRADO_sentinel_gapfill_temporal_v12,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_5,201565.46893572144,25,CERRADO_sentinel_gapfill_temporal_v12,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_6,539105.883419326,33,CERRADO_sentinel_gapfill_temporal_v12,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_0,2437657.380318668,3,CERRADO_sentinel_gapfill_temporal_v12,2,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_1,755450.8155230187,4,CERRADO_sentinel_gapfill_temporal_v12,2,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_2,97799.46650200768,11,CERRADO_sentinel_gapfill_temporal_v12,2,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_3,78585.59108899736,12,CERRADO_sentinel_gapfill_temporal_v12,2,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_4,1700063.3891649935,21,CERRADO_sentinel_gapfill_temporal_v12,2,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_5,32555.535309003808,25,CERRADO_sentinel_gapfill_temporal_v12,2,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_6,13886.970796074393,33,CERRADO_sentinel_gapfill_temporal_v12,2,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_0,999514.6279223519,3,CERRADO_sentinel_gapfill_temporal_v12,3,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_1,4405452.054898414,4,CERRADO_sentinel_gapfill_temporal_v12,3,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_2,58640.43304155275,11,CERRADO_sentinel_gapfill_temporal_v12,3,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_3,258178.23967951542,12,CERRADO_sentinel_gapfill_temporal_v12,3,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_4,376175.96376048157,21,CERRADO_sentinel_gapfill_temporal_v12,3,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_5,49084.473698719106,25,CERRADO_sentinel_gapfill_temporal_v12,3,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
