system:index,area,class_id,file,territory,year,.geo
0_0_0,3126905.5328625366,3,CERRADO_sentinel_gapfill_temporal_v11,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_1,1383026.9600798823,4,CERRADO_sentinel_gapfill_temporal_v11,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_2,119354.0837950579,11,CERRADO_sentinel_gapfill_temporal_v11,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_3,133423.85156663082,12,CERRADO_sentinel_gapfill_temporal_v11,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_4,181675.28365492172,21,CERRADO_sentinel_gapfill_temporal_v11,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_5,188436.75059284255,25,CERRADO_sentinel_gapfill_temporal_v11,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_6,549623.0259247582,33,CERRADO_sentinel_gapfill_temporal_v11,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_0,2448679.6129874093,3,CERRADO_sentinel_gapfill_temporal_v11,2,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_1,808661.7811158006,4,CERRADO_sentinel_gapfill_temporal_v11,2,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_2,91531.14265746095,11,CERRADO_sentinel_gapfill_temporal_v11,2,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_3,74341.40504657105,12,CERRADO_sentinel_gapfill_temporal_v11,2,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_4,1650323.6794513164,21,CERRADO_sentinel_gapfill_temporal_v11,2,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_5,29100.84307263396,25,CERRADO_sentinel_gapfill_temporal_v11,2,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_6,13360.684371579498,33,CERRADO_sentinel_gapfill_temporal_v11,2,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_0,999140.4245270204,3,CERRADO_sentinel_gapfill_temporal_v11,3,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_1,4442145.083904041,4,CERRADO_sentinel_gapfill_temporal_v11,3,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_2,54594.11840250094,11,CERRADO_sentinel_gapfill_temporal_v11,3,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
