system:index,area,class_id,file,territory,year,.geo
0_9_8,44401.9413620558,33,CERRADO_sentinel_gapfill_v1,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_0,295923.1823338598,3,CERRADO_sentinel_gapfill_v1,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_1,1564886.4937317767,4,CERRADO_sentinel_gapfill_v1,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_2,83621.78312703109,11,CERRADO_sentinel_gapfill_v1,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_3,648544.6696879531,12,CERRADO_sentinel_gapfill_v1,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_4,1238779.8064121024,15,CERRADO_sentinel_gapfill_v1,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_5,837810.9284317835,19,CERRADO_sentinel_gapfill_v1,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_6,289405.06880912825,21,CERRADO_sentinel_gapfill_v1,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_7,109052.86172823289,25,CERRADO_sentinel_gapfill_v1,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_8,10221.899730203335,33,CERRADO_sentinel_gapfill_v1,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_0,669789.9435649061,3,CERRADO_sentinel_gapfill_v1,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1,3792703.8683058275,4,CERRADO_sentinel_gapfill_v1,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_2,106840.45808123366,11,CERRADO_sentinel_gapfill_v1,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_3,180213.5346296437,12,CERRADO_sentinel_gapfill_v1,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_4,1627036.4194851026,15,CERRADO_sentinel_gapfill_v1,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_5,1034.4603419952368,19,CERRADO_sentinel_gapfill_v1,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_6,185592.06875616568,21,CERRADO_sentinel_gapfill_v1,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
