system:index,area,class_id,file,territory,year,.geo
0_0_0,3119635.9091454055,3,CERRADO_sentinel_gapfill_temporal_v5,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_1,1372360.008059083,4,CERRADO_sentinel_gapfill_temporal_v5,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_2,175608.07632211412,11,CERRADO_sentinel_gapfill_temporal_v5,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_3,172590.0253104671,12,CERRADO_sentinel_gapfill_temporal_v5,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_4,115151.29979293926,21,CERRADO_sentinel_gapfill_temporal_v5,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_5,204655.05874211687,25,CERRADO_sentinel_gapfill_temporal_v5,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_6,522445.11109436775,33,CERRADO_sentinel_gapfill_temporal_v5,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_0,2512236.350379321,3,CERRADO_sentinel_gapfill_temporal_v5,2,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_1,895530.8781320058,4,CERRADO_sentinel_gapfill_temporal_v5,2,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_2,137762.18071900756,11,CERRADO_sentinel_gapfill_temporal_v5,2,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_3,109733.00906892448,12,CERRADO_sentinel_gapfill_temporal_v5,2,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_4,1417992.125565904,21,CERRADO_sentinel_gapfill_temporal_v5,2,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_5,31495.55315357592,25,CERRADO_sentinel_gapfill_temporal_v5,2,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_6,11249.051669956645,33,CERRADO_sentinel_gapfill_temporal_v5,2,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_0,999948.2226184683,3,CERRADO_sentinel_gapfill_temporal_v5,3,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_1,4419659.55817244,4,CERRADO_sentinel_gapfill_temporal_v5,3,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_2,65199.9174538268,11,CERRADO_sentinel_gapfill_temporal_v5,3,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_3,275235.8482788459,12,CERRADO_sentinel_gapfill_temporal_v5,3,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_4,336315.0563184399,21,CERRADO_sentinel_gapfill_temporal_v5,3,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
