system:index,area,class_id,file,territory,year,.geo
0_5_4,1744115.3079137935,21,CERRADO_sentinel_gapfill_temporal_v8,6,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_5,112773.11337452091,25,CERRADO_sentinel_gapfill_temporal_v8,6,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_6,87078.02388631977,33,CERRADO_sentinel_gapfill_temporal_v8,6,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_0,695806.8660047173,3,CERRADO_sentinel_gapfill_temporal_v8,7,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_1,5479966.493361425,4,CERRADO_sentinel_gapfill_temporal_v8,7,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_2,65781.19784424313,11,CERRADO_sentinel_gapfill_temporal_v8,7,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_3,530718.3498508147,12,CERRADO_sentinel_gapfill_temporal_v8,7,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_4,676205.0156622479,21,CERRADO_sentinel_gapfill_temporal_v8,7,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_5,645825.542198466,25,CERRADO_sentinel_gapfill_temporal_v8,7,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_6,3758.3153100990294,33,CERRADO_sentinel_gapfill_temporal_v8,7,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_0,866974.0375716772,3,CERRADO_sentinel_gapfill_temporal_v8,8,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_1,3431240.1948617855,4,CERRADO_sentinel_gapfill_temporal_v8,8,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_2,219324.7192005873,11,CERRADO_sentinel_gapfill_temporal_v8,8,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_3,1754836.0507056797,12,CERRADO_sentinel_gapfill_temporal_v8,8,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_4,646680.3918926049,21,CERRADO_sentinel_gapfill_temporal_v8,8,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_5,116031.6053052821,25,CERRADO_sentinel_gapfill_temporal_v8,8,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_6,29829.4492387329,33,CERRADO_sentinel_gapfill_temporal_v8,8,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
