system:index,area,class_id,file,territory,year,.geo
0_5_0,1407207.942323455,3,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,6,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_1,3040549.4341909164,4,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,6,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_2,37743.18569307167,11,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,6,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_3,260846.6271784621,12,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,6,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_4,2025525.7221066558,21,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,6,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_5,81163.1541589777,25,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,6,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_6,88128.01248194526,33,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,6,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_0,684210.367982005,3,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,7,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_1,5539723.883248448,4,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,7,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_2,41080.500927006404,11,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,7,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_3,462042.7446778215,12,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,7,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_4,938337.6427218724,21,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,7,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_5,428970.73182431253,25,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,7,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_6,3689.983282372288,33,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,7,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_0,851819.6424331766,3,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,8,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_1,3470894.1059971796,4,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,8,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_2,190893.9689297809,11,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,8,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_3,1719834.347433598,12,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,8,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_4,727314.137191658,21,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,8,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_5,74148.1240015251,25,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,8,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_6,30012.122779932728,33,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,8,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_0,2202605.3241299237,3,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_1,3432719.735802009,4,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_2,3568426.8901823345,11,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_3,158979.8320938656,12,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_4,3058963.812859716,21,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_5,66042.04217500653,25,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_6,168771.8959334145,33,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_0,1665142.7907526754,3,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_1,3475786.7997496384,4,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_2,76033.73412199519,11,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_3,402672.4233882805,12,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_4,7898814.368986808,21,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_5,70556.15499033606,25,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_6,51993.01397741887,33,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_0,299691.34987169923,3,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_1,1639718.5433409165,4,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_2,27061.902661418233,11,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_3,575694.9803813677,12,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_4,2468242.6487567513,21,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_5,57856.011246862436,25,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_6,9981.25772353293,33,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_0,624714.5565969489,3,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1,4004127.3792822384,4,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_2,26960.218842666505,11,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_3,111280.16566005906,12,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_4,1879461.9139767175,21,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_5,69118.79067951119,25,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_6,116191.83746772492,33,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_0,124821.83261254345,3,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_1,3902318.2508413317,4,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_2,23102.731838881704,11,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_3,444013.7279664245,12,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_4,722665.9058690871,21,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_5,107887.78978405114,25,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_6,5992.759274284428,33,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_0,300400.85421610717,3,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_1,6164295.441464069,4,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_2,149286.5418618991,11,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_3,1438961.0652179483,12,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_4,2941311.1445599394,21,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_5,84000.75948653139,25,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_6,18731.78768439391,33,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_0,921379.345531349,3,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_1,1573227.4705081675,4,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_2,26594.272237042223,11,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_3,304029.31823272863,12,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_4,2870888.1624709545,21,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_5,102045.80564010562,25,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_6,79009.17170940009,33,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_0,732613.3439110421,3,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,16,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_1,1752789.9722721784,4,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,16,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_2,43846.18072396709,11,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,16,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_3,155703.87751952984,12,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,16,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_4,2423494.471723841,21,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,16,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
