system:index,area,class_id,file,territory,year,.geo
0_0_0,3112900.3396385834,3,CERRADO_sentinel_gapfill_temporal_v7,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_1,1316009.4000917033,4,CERRADO_sentinel_gapfill_temporal_v7,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_2,190758.35331739733,11,CERRADO_sentinel_gapfill_temporal_v7,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_3,150578.7708685177,12,CERRADO_sentinel_gapfill_temporal_v7,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_4,172994.50464540804,21,CERRADO_sentinel_gapfill_temporal_v7,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_5,214990.06084946796,25,CERRADO_sentinel_gapfill_temporal_v7,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_6,524214.0590554361,33,CERRADO_sentinel_gapfill_temporal_v7,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_0,2454059.4160993756,3,CERRADO_sentinel_gapfill_temporal_v7,2,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_1,804500.7827604308,4,CERRADO_sentinel_gapfill_temporal_v7,2,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_2,126328.35486966513,11,CERRADO_sentinel_gapfill_temporal_v7,2,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_3,100859.3154471845,12,CERRADO_sentinel_gapfill_temporal_v7,2,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_4,1582543.8665775731,21,CERRADO_sentinel_gapfill_temporal_v7,2,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_5,35075.274754817045,25,CERRADO_sentinel_gapfill_temporal_v7,2,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_6,12632.138179666465,33,CERRADO_sentinel_gapfill_temporal_v7,2,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_0,999554.1452335217,3,CERRADO_sentinel_gapfill_temporal_v7,3,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_1,4374602.596899708,4,CERRADO_sentinel_gapfill_temporal_v7,3,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_2,63887.37220823125,11,CERRADO_sentinel_gapfill_temporal_v7,3,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_3,267198.83214122144,12,CERRADO_sentinel_gapfill_temporal_v7,3,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_4,384883.9873704534,21,CERRADO_sentinel_gapfill_temporal_v7,3,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_5,57975.57678774659,25,CERRADO_sentinel_gapfill_temporal_v7,3,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_6,12323.682209551012,33,CERRADO_sentinel_gapfill_temporal_v7,3,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_0,1426521.5954777678,3,CERRADO_sentinel_gapfill_temporal_v7,4,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_1,1208253.042381556,4,CERRADO_sentinel_gapfill_temporal_v7,4,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_2,14650.353405593089,11,CERRADO_sentinel_gapfill_temporal_v7,4,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_3,300503.19583603,12,CERRADO_sentinel_gapfill_temporal_v7,4,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_4,790223.9970374454,21,CERRADO_sentinel_gapfill_temporal_v7,4,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_5,49363.71796785509,25,CERRADO_sentinel_gapfill_temporal_v7,4,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_6,1847.8210535842884,33,CERRADO_sentinel_gapfill_temporal_v7,4,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_0,435349.44217667304,3,CERRADO_sentinel_gapfill_temporal_v7,5,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_1,5198443.927013806,4,CERRADO_sentinel_gapfill_temporal_v7,5,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_2,21475.835507167012,11,CERRADO_sentinel_gapfill_temporal_v7,5,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_3,436054.64534291043,12,CERRADO_sentinel_gapfill_temporal_v7,5,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_4,523302.1853035029,21,CERRADO_sentinel_gapfill_temporal_v7,5,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_5,370649.09542861755,25,CERRADO_sentinel_gapfill_temporal_v7,5,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_6,34479.662100649,33,CERRADO_sentinel_gapfill_temporal_v7,5,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_0,1410393.0475280834,3,CERRADO_sentinel_gapfill_temporal_v7,6,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_1,3120866.0758378864,4,CERRADO_sentinel_gapfill_temporal_v7,6,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_2,53756.4867556135,11,CERRADO_sentinel_gapfill_temporal_v7,6,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_3,308319.1135198542,12,CERRADO_sentinel_gapfill_temporal_v7,6,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_4,1837262.1200613612,21,CERRADO_sentinel_gapfill_temporal_v7,6,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_5,123303.88230525273,25,CERRADO_sentinel_gapfill_temporal_v7,6,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_6,87295.47303525003,33,CERRADO_sentinel_gapfill_temporal_v7,6,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_0,691606.9976942181,3,CERRADO_sentinel_gapfill_temporal_v7,7,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_1,5446792.37612243,4,CERRADO_sentinel_gapfill_temporal_v7,7,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_2,70157.88536650238,11,CERRADO_sentinel_gapfill_temporal_v7,7,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_3,517467.799421228,12,CERRADO_sentinel_gapfill_temporal_v7,7,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_4,713187.4846058451,21,CERRADO_sentinel_gapfill_temporal_v7,7,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_5,654687.6245169664,25,CERRADO_sentinel_gapfill_temporal_v7,7,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_6,4161.612504836275,33,CERRADO_sentinel_gapfill_temporal_v7,7,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_0,858778.9313436926,3,CERRADO_sentinel_gapfill_temporal_v7,8,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_1,3412592.8043453703,4,CERRADO_sentinel_gapfill_temporal_v7,8,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_2,216650.47678001222,11,CERRADO_sentinel_gapfill_temporal_v7,8,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_3,1745377.9068323288,12,CERRADO_sentinel_gapfill_temporal_v7,8,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_4,677000.3656137312,21,CERRADO_sentinel_gapfill_temporal_v7,8,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_5,124466.97186073854,25,CERRADO_sentinel_gapfill_temporal_v7,8,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_6,30048.992000495233,33,CERRADO_sentinel_gapfill_temporal_v7,8,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_0,2193395.2901079655,3,CERRADO_sentinel_gapfill_temporal_v7,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_1,3475379.483364654,4,CERRADO_sentinel_gapfill_temporal_v7,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_2,3520128.9360772246,11,CERRADO_sentinel_gapfill_temporal_v7,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_3,255507.2337737773,12,CERRADO_sentinel_gapfill_temporal_v7,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_4,2877445.3180721467,21,CERRADO_sentinel_gapfill_temporal_v7,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_5,176130.79566011915,25,CERRADO_sentinel_gapfill_temporal_v7,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_6,158536.68219929055,33,CERRADO_sentinel_gapfill_temporal_v7,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_0,1662858.1224210989,3,CERRADO_sentinel_gapfill_temporal_v7,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_1,3625738.192615702,4,CERRADO_sentinel_gapfill_temporal_v7,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_2,123302.72989771806,11,CERRADO_sentinel_gapfill_temporal_v7,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_3,496304.20850189327,12,CERRADO_sentinel_gapfill_temporal_v7,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_4,7507072.777515651,21,CERRADO_sentinel_gapfill_temporal_v7,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_5,181468.83311556664,25,CERRADO_sentinel_gapfill_temporal_v7,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_6,44288.464442013385,33,CERRADO_sentinel_gapfill_temporal_v7,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_0,305627.4500805061,3,CERRADO_sentinel_gapfill_temporal_v7,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_1,1654645.334634538,4,CERRADO_sentinel_gapfill_temporal_v7,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_2,39830.43735265603,11,CERRADO_sentinel_gapfill_temporal_v7,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_3,655960.9250125363,12,CERRADO_sentinel_gapfill_temporal_v7,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_4,2309852.6259618667,21,CERRADO_sentinel_gapfill_temporal_v7,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_5,102364.42744808225,25,CERRADO_sentinel_gapfill_temporal_v7,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_6,9965.493498483285,33,CERRADO_sentinel_gapfill_temporal_v7,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
